date,total_pc,index_pc,etp_pc,equity_pc,vix
2013-10-10,0.93,0.93,1.47,0.63,16.48
2013-10-11,0.95,1.12,1.51,0.6,15.72
2013-10-14,0.9,1.01,1.36,0.59,16.07
2013-10-15,0.99,0.87,2.35,0.66,18.66
2013-10-16,0.93,1.05,1.53,0.54,14.71
2013-10-17,0.87,0.99,1.3,0.54,13.48
2013-10-18,0.69,0.87,1.03,0.46,13.04
2013-10-21,0.81,1.15,1.5,0.53,13.16
2013-10-22,0.84,1.02,1.46,0.54,13.33
2013-10-23,0.86,1.29,1.5,0.58,13.42
2013-10-24,0.81,1.11,1.29,0.6,13.2
2013-10-25,0.93,1.32,1.52,0.64,13.09
2013-10-28,0.78,1.18,1.15,0.53,13.31
2013-10-29,0.74,1.07,1.18,0.52,13.41
2013-10-30,0.98,1.08,2.06,0.6,13.65
2013-10-31,0.9,1.38,1.55,0.57,13.75
2013-11-01,0.92,1.04,1.67,0.61,13.28
2013-11-04,0.76,0.84,1.55,0.54,12.93
2013-11-05,0.78,0.74,1.94,0.57,13.27
2013-11-06,0.91,1.1,1.94,0.58,12.67
2013-11-07,0.92,0.79,1.99,0.57,13.91
2013-11-08,0.86,1.2,1.35,0.51,12.9
2013-11-11,0.82,0.96,2.2,0.52,12.53
2013-11-12,0.84,0.95,1.48,0.55,12.82
2013-11-13,0.83,0.85,1.58,0.56,12.52
2013-11-14,0.83,0.99,1.07,0.59,12.37
2013-11-15,0.75,1.05,0.92,0.55,12.19
2013-11-18,0.79,0.97,1.12,0.58,13.1
2013-11-19,0.82,0.7,1.46,0.69,13.39
2013-11-20,0.96,1.09,1.55,0.63,13.4
2013-11-21,0.79,1.01,1.42,0.48,12.66
2013-11-22,0.94,1.4,1.23,0.6,12.26
2013-11-25,0.77,1.15,1.0,0.54,12.79
2013-11-26,0.74,0.84,1.3,0.54,12.81
2013-11-27,0.81,0.9,1.36,0.6,12.98
2013-11-29,0.81,1.27,1.07,0.48,13.7
2013-12-02,0.75,0.87,1.22,0.51,14.23
2013-12-03,0.87,0.98,1.39,0.61,14.55
2013-12-04,0.89,1.18,1.33,0.56,14.7
2013-12-05,0.77,1.04,1.08,0.52,15.08
2013-12-06,0.87,1.26,1.21,0.53,13.79
2013-12-09,0.94,1.35,1.45,0.62,13.49
2013-12-10,0.76,1.02,0.85,0.58,13.91
2013-12-11,0.95,1.1,1.37,0.62,15.42
2013-12-12,0.7,0.74,0.99,0.53,15.54
2013-12-13,0.85,1.11,0.83,0.67,15.76
2013-12-16,0.8,0.92,1.57,0.5,16.03
2013-12-17,0.88,1.03,1.45,0.53,16.21
2013-12-18,0.85,1.0,1.03,0.62,13.8
2013-12-19,0.75,0.82,1.02,0.52,14.15
2013-12-20,0.75,1.22,0.77,0.5,13.79
2013-12-23,0.61,0.74,0.74,0.49,13.04
2013-12-24,0.6,0.64,0.83,0.46,12.48
2013-12-26,0.65,0.73,0.64,0.59,12.33
2013-12-27,0.73,0.76,1.29,0.54,12.46
2013-12-30,0.73,0.77,1.42,0.49,13.56
2013-12-31,0.66,0.75,0.93,0.46,13.72
2014-01-02,0.82,1.25,0.79,0.56,14.23
2014-01-03,0.9,1.44,1.29,0.54,13.76
2014-01-06,0.69,0.74,1.26,0.52,13.55
2014-01-07,0.7,0.89,1.35,0.47,12.92
2014-01-08,0.71,0.96,1.02,0.5,12.87
2014-01-09,0.72,0.75,1.33,0.55,12.89
2014-01-10,0.76,0.93,1.31,0.53,12.14
2014-01-13,0.72,0.69,1.17,0.61,13.28
2014-01-14,0.68,0.7,1.25,0.52,12.28
2014-01-15,0.75,0.79,1.47,0.48,12.28
2014-01-16,0.78,0.88,1.42,0.57,12.53
2014-01-17,0.71,0.77,1.27,0.53,12.44
2014-01-21,0.76,0.83,1.51,0.57,12.87
2014-01-22,0.82,1.15,1.42,0.52,12.84
2014-01-23,0.88,0.9,1.45,0.65,13.77
2014-01-24,0.92,0.94,1.34,0.69,18.14
2014-01-27,0.87,0.93,1.52,0.53,17.42
2014-01-28,0.8,0.91,1.4,0.53,15.8
2014-01-29,0.97,1.23,1.31,0.62,17.35
2014-01-30,0.83,1.13,1.1,0.54,17.29
2014-01-31,0.86,0.7,1.69,0.66,18.41
2014-02-03,0.8,0.69,1.34,0.61,21.44
2014-02-04,0.99,1.14,1.48,0.6,19.11
2014-02-05,0.97,1.01,1.65,0.62,19.95
2014-02-06,0.92,0.98,1.53,0.61,17.23
2014-02-07,0.82,0.75,1.24,0.68,15.29
2014-02-10,0.94,1.05,1.44,0.71,15.26
2014-02-11,0.84,1.01,1.02,0.55,14.51
2014-02-12,0.85,0.98,1.12,0.64,14.3
2014-02-13,0.79,0.96,1.1,0.57,14.14
2014-02-14,0.83,1.01,1.02,0.57,13.57
2014-02-18,0.76,0.79,1.12,0.61,13.87
2014-02-19,0.9,0.91,1.56,0.55,15.5
2014-02-20,0.86,0.89,1.66,0.58,14.79
2014-02-21,0.69,0.8,0.87,0.55,14.68
2014-02-24,0.78,0.89,1.18,0.55,14.23
2014-02-25,0.83,0.85,1.73,0.57,13.67
2014-02-26,0.85,0.94,1.64,0.57,14.35
2014-02-27,0.89,1.1,1.59,0.58,14.04
2014-02-28,0.82,0.89,1.12,0.63,14.0
2014-03-03,0.9,0.82,1.78,0.62,16.0
2014-03-04,0.8,1.0,1.32,0.48,14.1
2014-03-05,0.77,1.31,1.41,0.46,13.89
2014-03-06,0.83,1.23,1.06,0.53,14.21
2014-03-07,0.82,0.94,1.31,0.55,14.11
2014-03-10,0.83,0.7,1.77,0.67,14.2
2014-03-11,0.81,0.82,1.63,0.58,14.8
2014-03-12,0.96,1.0,1.45,0.71,14.47
2014-03-13,1.04,0.9,2.1,0.69,16.22
2014-03-14,0.79,0.59,1.59,0.69,17.82
2014-03-17,0.84,0.83,1.52,0.57,15.64
2014-03-18,0.74,0.67,1.5,0.55,14.52
2014-03-19,0.82,0.85,1.47,0.53,15.12
2014-03-20,0.76,1.15,0.78,0.55,14.52
2014-03-21,0.9,1.17,1.36,0.62,15.0
2014-03-24,1.0,1.45,1.49,0.66,15.09
2014-03-25,0.75,0.86,1.36,0.53,14.02
2014-03-26,1.02,1.14,1.9,0.64,14.93
2014-03-27,0.84,1.15,1.16,0.57,14.62
2014-03-28,0.96,0.98,1.76,0.64,14.41
2014-03-31,0.96,0.97,2.17,0.57,13.88
2014-04-01,0.99,1.61,1.53,0.47,13.1
2014-04-02,0.66,0.62,1.19,0.51,13.09
2014-04-03,0.88,1.01,1.49,0.59,13.37
2014-04-04,0.94,0.81,1.63,0.65,13.96
2014-04-07,0.97,0.9,2.09,0.62,15.57
2014-04-08,0.91,0.99,1.68,0.56,14.89
2014-04-09,0.61,0.94,0.61,0.45,13.82
2014-04-10,1.03,0.88,1.82,0.7,15.89
2014-04-11,1.15,0.99,2.09,0.75,17.03
2014-04-14,0.75,0.61,1.52,0.61,16.11
2014-04-15,0.93,0.79,1.96,0.59,15.61
2014-04-16,0.91,0.99,1.62,0.53,14.18
2014-04-17,0.85,0.96,1.27,0.57,13.36
2014-04-21,0.76,1.01,1.51,0.47,13.25
2014-04-22,0.73,0.71,1.6,0.48,13.19
2014-04-23,1.01,1.16,2.25,0.69,13.27
2014-04-24,0.79,1.12,1.0,0.61,13.32
2014-04-25,1.14,1.3,2.11,0.71,14.06
2014-04-28,0.9,0.9,1.66,0.69,13.97
2014-04-29,0.9,1.11,1.75,0.61,13.71
2014-04-30,0.77,0.71,1.71,0.54,13.41
2014-05-01,0.81,0.81,1.79,0.56,13.25
2014-05-02,0.95,0.95,1.51,0.65,12.91
2014-05-05,0.87,0.96,1.34,0.65,13.29
2014-05-06,0.89,0.71,2.08,0.68,13.8
2014-05-07,0.86,0.76,1.45,0.67,13.4
2014-05-08,0.94,0.92,1.79,0.66,13.43
2014-05-09,0.94,0.77,1.83,0.72,12.92
2014-05-12,0.64,0.43,1.89,0.53,12.23
2014-05-13,0.88,0.89,1.54,0.61,12.13
2014-05-14,1.08,1.25,1.64,0.72,12.17
2014-05-15,1.01,1.03,1.46,0.69,13.17
2014-05-16,0.89,0.89,1.33,0.68,12.44
2014-05-19,0.81,1.15,1.26,0.54,12.42
2014-05-20,0.92,1.0,1.56,0.66,12.96
2014-05-21,0.87,0.71,2.04,0.68,11.91
2014-05-22,0.87,0.85,1.26,0.71,12.03
2014-05-23,0.76,0.65,1.36,0.58,11.36
2014-05-27,0.74,0.99,0.84,0.53,11.51
2014-05-28,0.9,0.93,1.82,0.56,11.68
2014-05-29,0.72,0.75,1.16,0.52,11.57
2014-05-30,0.89,0.99,1.54,0.56,11.4
2014-06-02,0.73,1.17,0.52,0.62,11.58
2014-06-03,0.95,1.38,1.33,0.58,11.87
2014-06-04,0.75,0.74,1.51,0.43,12.08
2014-06-05,0.75,0.73,1.25,0.5,11.68
2014-06-06,0.92,1.04,1.66,0.47,10.73
2014-06-09,0.83,0.97,1.53,0.48,11.15
2014-06-10,0.7,0.78,1.19,0.52,10.99
2014-06-11,0.74,0.81,1.43,0.5,11.6
2014-06-12,0.8,0.79,1.71,0.51,12.56
2014-06-13,0.77,0.67,1.79,0.56,12.18
2014-06-16,0.71,0.78,1.26,0.48,12.65
2014-06-17,0.81,0.93,1.28,0.49,12.06
2014-06-18,0.77,0.9,1.54,0.38,10.61
2014-06-19,0.68,0.89,0.72,0.47,10.62
2014-06-20,0.78,0.84,1.46,0.52,10.85
2014-06-23,0.81,0.86,2.02,0.54,10.98
2014-06-24,0.85,0.92,1.78,0.52,12.13
2014-06-25,0.87,1.14,2.0,0.49,11.59
2014-06-26,0.93,1.05,1.92,0.58,11.63
2014-06-27,0.84,1.29,1.24,0.52,11.26
2014-06-30,0.85,1.31,1.3,0.5,11.57
2014-07-01,0.92,1.05,1.92,0.51,11.15
2014-07-02,0.88,1.04,1.5,0.57,10.82
2014-07-03,1.02,1.39,1.81,0.49,10.32
2014-07-07,1.0,1.35,2.14,0.61,11.33
2014-07-08,0.9,0.75,2.19,0.63,11.98
2014-07-09,0.84,1.08,1.35,0.54,11.65
2014-07-10,1.06,1.06,2.07,0.67,12.59
2014-07-11,0.89,1.27,1.27,0.54,12.08
2014-07-14,0.88,0.98,1.77,0.58,11.82
2014-07-15,0.81,0.8,1.43,0.58,11.96
2014-07-16,0.8,1.09,1.57,0.5,11.0
2014-07-17,1.0,0.78,2.37,0.67,14.54
2014-07-18,0.91,1.11,1.61,0.56,12.06
2014-07-21,0.9,1.06,1.64,0.62,12.81
2014-07-22,0.92,1.11,1.71,0.59,12.24
2014-07-23,0.76,0.98,1.28,0.59,11.52
2014-07-24,0.91,1.58,1.33,0.58,11.84
2014-07-25,0.95,1.49,1.27,0.62,12.69
2014-07-28,0.91,1.12,1.69,0.59,12.56
2014-07-29,0.86,1.07,1.48,0.6,13.28
2014-07-30,0.96,0.81,2.28,0.57,13.33
2014-07-31,0.99,0.74,2.41,0.64,16.95
2014-08-01,1.24,1.12,1.83,1.04,17.03
2014-08-04,1.16,1.54,1.89,0.63,15.12
2014-08-05,1.18,1.11,2.26,0.74,16.87
2014-08-06,1.13,1.2,1.69,0.8,16.37
2014-08-07,1.0,1.18,1.43,0.65,16.66
2014-08-08,1.09,1.31,1.59,0.65,15.77
2014-08-11,0.74,0.63,1.51,0.57,14.23
2014-08-12,1.08,1.29,1.93,0.67,14.13
2014-08-13,0.94,0.89,1.79,0.65,12.9
2014-08-14,0.92,1.05,1.68,0.6,12.42
2014-08-15,1.01,1.19,1.43,0.63,13.15
2014-08-18,0.88,1.04,1.69,0.5,12.32
2014-08-19,0.9,0.88,2.03,0.58,12.21
2014-08-20,0.86,0.76,2.16,0.56,11.78
2014-08-21,0.72,0.8,1.11,0.51,11.76
2014-08-22,0.93,0.91,2.15,0.56,11.47
2014-08-25,0.89,0.84,1.69,0.64,11.7
2014-08-26,0.8,0.87,1.58,0.53,11.63
2014-08-27,0.88,0.91,1.53,0.62,11.78
2014-08-28,1.3,1.21,3.9,0.62,12.05
2014-08-29,0.96,1.54,1.25,0.56,11.98
2014-09-02,0.82,0.71,1.77,0.63,12.25
2014-09-03,1.0,1.13,2.4,0.65,12.36
2014-09-04,0.97,0.91,1.94,0.65,12.64
2014-09-05,1.03,1.24,1.8,0.62,12.09
2014-09-08,0.88,1.11,1.35,0.61,12.66
2014-09-09,0.89,1.12,1.57,0.59,13.5
2014-09-10,0.94,1.11,1.85,0.58,12.88
2014-09-11,1.01,1.04,1.98,0.64,12.8
2014-09-12,0.89,0.92,1.61,0.58,13.31
2014-09-15,0.86,0.89,1.69,0.61,14.12
2014-09-16,0.89,0.86,1.57,0.64,12.73
2014-09-17,0.96,0.95,1.66,0.58,12.65
2014-09-18,0.91,1.01,1.41,0.62,12.03
2014-09-19,0.83,0.8,1.71,0.55,12.11
2014-09-22,1.05,1.14,1.91,0.69,13.69
2014-09-23,1.01,1.11,1.72,0.66,14.93
2014-09-24,0.88,0.79,1.61,0.63,13.27
2014-09-25,1.15,1.0,2.32,0.77,15.64
2014-09-26,1.13,0.94,2.5,0.71,14.85
2014-09-29,0.89,0.66,1.89,0.7,15.98
2014-09-30,1.13,1.38,1.91,0.65,16.31
2014-10-01,1.29,1.28,2.16,0.78,16.71
2014-10-02,1.02,1.0,1.8,0.62,16.16
2014-10-03,0.92,1.04,1.64,0.54,14.55
2014-10-06,0.99,1.28,1.47,0.63,15.46
2014-10-07,0.99,1.09,1.55,0.63,17.2
2014-10-08,0.99,1.15,1.32,0.66,15.11
2014-10-09,0.97,0.86,1.36,0.75,18.76
2014-10-10,1.2,1.06,2.01,0.87,21.24
2014-10-13,1.53,1.43,2.54,0.91,24.64
2014-10-14,1.05,0.88,2.0,0.78,22.79
2014-10-15,1.3,1.29,2.18,0.76,26.25
2014-10-16,1.01,0.96,1.83,0.64,25.2
2014-10-17,1.2,1.7,1.63,0.71,21.99
2014-10-20,0.88,1.11,1.11,0.59,18.57
2014-10-21,1.03,1.38,1.21,0.6,16.08
2014-10-22,1.14,1.35,1.45,0.74,17.87
2014-10-23,0.82,0.77,1.24,0.61,16.53
2014-10-24,0.9,0.96,1.34,0.63,16.11
2014-10-27,0.97,1.41,1.18,0.66,16.04
2014-10-28,1.0,1.11,1.62,0.67,14.39
2014-10-29,1.03,1.13,1.55,0.72,15.15
2014-10-30,0.96,1.13,1.75,0.58,14.52
2014-10-31,0.77,0.98,1.0,0.5,14.03
2014-11-03,0.84,1.08,1.06,0.61,14.73
2014-11-04,0.89,1.04,1.27,0.67,14.89
2014-11-05,0.89,1.06,1.4,0.63,14.17
2014-11-06,0.91,1.1,1.12,0.69,13.67
2014-11-07,0.95,1.31,1.57,0.57,13.12
2014-11-10,1.05,1.19,1.86,0.67,12.67
2014-11-11,0.99,0.98,2.11,0.64,12.92
2014-11-12,0.81,0.92,1.37,0.61,13.02
2014-11-13,0.95,1.29,1.71,0.57,13.79
2014-11-14,0.92,1.35,1.61,0.53,13.31
2014-11-17,0.84,1.2,1.42,0.56,13.99
2014-11-18,0.88,1.5,1.07,0.47,13.86
2014-11-19,0.93,1.05,1.62,0.6,13.96
2014-11-20,0.96,1.52,1.43,0.55,13.58
2014-11-21,0.75,1.06,0.93,0.49,12.9
2014-11-24,0.79,1.22,1.0,0.54,12.62
2014-11-25,0.98,1.33,1.84,0.62,12.25
2014-11-26,0.84,1.19,0.93,0.63,12.07
2014-11-28,1.09,1.7,1.44,0.65,13.33
2014-12-01,0.99,1.36,1.58,0.62,14.29
2014-12-02,1.13,1.8,1.87,0.65,12.85
2014-12-03,0.78,0.8,1.18,0.65,12.47
2014-12-04,1.06,1.38,1.65,0.66,12.38
2014-12-05,1.03,1.75,1.62,0.5,11.82
2014-12-08,1.04,1.52,1.66,0.62,14.21
2014-12-09,1.05,1.2,1.44,0.78,14.89
2014-12-10,0.96,0.95,1.28,0.74,18.53
2014-12-11,0.99,0.92,1.62,0.72,20.08
2014-12-12,1.13,1.07,1.84,0.79,21.08
2014-12-15,1.05,1.21,1.26,0.75,20.42
2014-12-16,0.98,0.86,1.61,0.74,23.57
2014-12-17,1.24,1.51,1.63,0.71,19.44
2014-12-18,0.78,0.86,0.93,0.58,16.81
2014-12-19,0.88,1.25,1.01,0.59,16.49
2014-12-22,0.75,1.03,1.15,0.49,15.25
2014-12-23,0.86,1.31,1.36,0.52,14.8
2014-12-24,0.89,1.27,1.07,0.6,14.37
2014-12-26,0.73,0.89,0.82,0.55,14.5
2014-12-29,0.85,1.0,1.1,0.64,15.06
2014-12-30,0.99,1.33,1.13,0.66,15.92
2014-12-31,0.94,1.25,1.26,0.56,19.2
2015-01-02,1.22,1.67,1.37,0.8,17.79
2015-01-05,1.23,1.4,1.67,0.79,19.92
2015-01-06,1.11,1.71,1.56,0.59,21.12
2015-01-07,0.97,1.3,0.99,0.73,19.31
2015-01-08,0.85,1.13,1.11,0.54,17.01
2015-01-09,0.99,1.51,1.11,0.64,17.55
2015-01-12,1.06,1.56,1.52,0.68,19.6
2015-01-13,0.9,1.06,1.2,0.66,20.56
2015-01-14,1.16,1.26,1.82,0.75,21.48
2015-01-15,1.03,1.12,1.48,0.72,22.39
2015-01-16,0.91,1.23,1.0,0.68,20.95
2015-01-20,0.8,0.83,1.21,0.61,19.89
2015-01-21,1.07,1.25,1.74,0.6,18.85
2015-01-22,0.98,1.3,1.37,0.58,16.4
2015-01-23,1.28,1.96,1.53,0.7,16.66
2015-01-26,0.9,1.08,1.31,0.66,15.52
2015-01-27,1.09,1.25,1.68,0.76,17.22
2015-01-28,0.97,1.19,1.56,0.67,20.44
2015-01-29,1.15,1.49,1.54,0.79,18.76
2015-01-30,1.14,1.63,1.54,0.68,20.97
2015-02-02,1.06,1.26,1.33,0.76,19.43
2015-02-03,0.95,1.43,1.34,0.54,17.33
2015-02-04,0.95,1.23,1.47,0.59,18.33
2015-02-05,0.96,1.31,1.26,0.66,16.85
2015-02-06,1.02,1.14,1.47,0.69,17.29
2015-02-09,1.07,1.37,1.5,0.75,18.55
2015-02-10,0.97,1.36,1.19,0.66,17.23
2015-02-11,0.96,1.22,1.69,0.63,16.96
2015-02-12,0.87,1.31,1.01,0.55,15.34
2015-02-13,0.97,1.52,1.27,0.56,14.69
2015-02-17,0.95,1.29,1.33,0.58,15.8
2015-02-18,0.96,1.18,1.44,0.58,15.45
2015-02-19,0.89,1.14,1.5,0.55,15.29
2015-02-20,0.79,1.12,0.98,0.53,14.3
2015-02-23,0.87,1.2,1.2,0.62,14.56
2015-02-24,1.0,1.4,1.69,0.57,13.69
2015-02-25,1.0,1.45,1.41,0.64,13.84
2015-02-26,1.02,1.7,1.57,0.65,13.91
2015-02-27,1.02,1.56,1.34,0.64,13.34
2015-03-02,1.02,1.39,1.8,0.57,13.04
2015-03-03,0.98,1.33,1.32,0.66,13.86
2015-03-04,0.91,1.31,1.09,0.61,14.23
2015-03-05,0.95,1.35,1.59,0.64,14.04
2015-03-06,1.28,1.76,1.97,0.67,15.2
2015-03-09,1.11,1.59,1.98,0.65,15.06
2015-03-10,1.09,1.23,1.65,0.67,16.69
2015-03-11,1.11,1.47,1.7,0.67,16.87
2015-03-12,1.05,1.4,1.72,0.65,15.42
2015-03-13,1.21,1.52,1.57,0.8,16.0
2015-03-16,1.02,1.2,1.44,0.69,15.61
2015-03-17,0.95,1.04,1.27,0.74,15.66
2015-03-18,0.98,1.19,1.17,0.65,13.97
2015-03-19,0.89,1.06,1.23,0.59,14.07
2015-03-20,0.81,1.12,0.9,0.57,13.02
2015-03-23,0.88,1.25,1.31,0.56,13.41
2015-03-24,1.04,1.09,1.97,0.7,13.62
2015-03-25,1.08,1.42,1.5,0.69,15.44
2015-03-26,0.97,1.04,1.65,0.58,15.8
2015-03-27,1.07,1.24,1.44,0.79,15.07
2015-03-30,0.93,1.47,1.14,0.53,14.51
2015-03-31,1.08,1.22,1.62,0.65,15.29
2015-04-01,1.14,1.51,1.37,0.76,15.11
2015-04-02,1.12,1.49,1.36,0.81,14.67
2015-04-06,0.87,1.14,1.31,0.5,14.74
2015-04-07,1.0,1.18,1.63,0.59,14.78
2015-04-08,0.95,1.14,1.45,0.6,13.98
2015-04-09,1.04,1.5,1.29,0.6,13.09
2015-04-10,0.85,0.86,1.59,0.54,12.58
2015-04-13,0.89,1.11,1.15,0.59,13.94
2015-04-14,1.08,1.44,1.49,0.66,13.67
2015-04-15,0.78,0.97,0.87,0.59,12.84
2015-04-16,0.86,1.18,0.93,0.67,12.6
2015-04-17,1.12,1.45,1.46,0.74,13.89
2015-04-20,0.79,0.95,1.21,0.56,13.3
2015-04-21,0.9,1.07,1.51,0.64,13.25
2015-04-22,0.94,1.53,1.38,0.57,12.71
2015-04-23,1.03,1.54,1.41,0.66,12.48
2015-04-24,0.76,0.98,0.81,0.6,12.29
2015-04-27,0.88,1.02,1.27,0.65,13.12
2015-04-28,0.91,1.15,1.59,0.64,12.41
2015-04-29,0.94,1.16,1.31,0.69,13.39
2015-04-30,1.05,1.5,1.16,0.72,14.55
2015-05-01,0.97,1.39,1.27,0.61,12.7
2015-05-04,0.95,1.61,1.36,0.55,12.85
2015-05-05,1.24,1.5,1.88,0.74,14.31
2015-05-06,1.02,0.93,1.71,0.73,15.15
2015-05-07,0.94,0.86,1.7,0.69,15.13
2015-05-08,0.86,0.86,1.44,0.55,12.86
2015-05-11,0.56,0.35,1.91,0.61,13.85
2015-05-12,1.06,1.46,1.18,0.64,13.86
2015-05-13,0.86,1.09,1.2,0.56,13.76
2015-05-14,0.79,0.75,1.29,0.6,12.74
2015-05-15,0.83,1.29,0.89,0.56,12.38
2015-05-18,0.97,0.86,2.2,0.66,12.73
2015-05-19,1.03,1.4,1.47,0.59,12.85
2015-05-20,0.85,0.98,1.29,0.58,12.88
2015-05-21,0.93,0.98,1.4,0.71,12.11
2015-05-22,0.89,0.92,1.4,0.64,12.13
2015-05-26,1.14,1.25,1.71,0.74,14.06
2015-05-27,1.07,1.09,2.52,0.58,13.27
2015-05-28,1.08,1.42,1.58,0.71,13.31
2015-05-29,1.16,1.64,1.95,0.57,13.84
2015-06-01,0.85,0.86,1.32,0.66,13.97
2015-06-02,0.94,1.11,1.62,0.54,14.24
2015-06-03,0.91,1.13,1.6,0.51,13.66
2015-06-04,1.16,1.35,1.93,0.61,14.71
2015-06-05,1.04,1.33,1.3,0.61,14.21
2015-06-08,1.01,0.95,2.21,0.61,15.29
2015-06-09,0.9,1.06,1.16,0.63,14.47
2015-06-10,0.62,0.44,1.64,0.46,13.22
2015-06-11,0.84,0.85,1.27,0.59,12.85
2015-06-12,1.06,1.2,1.44,0.67,13.78
2015-06-15,0.89,0.83,1.46,0.66,15.39
2015-06-16,0.75,0.63,1.26,0.64,14.81
2015-06-17,0.85,0.95,1.2,0.55,14.5
2015-06-18,0.89,0.78,1.49,0.64,13.19
2015-06-19,0.93,1.11,1.26,0.63,13.96
2015-06-22,0.89,1.13,1.2,0.56,12.74
2015-06-23,0.97,1.09,1.66,0.61,12.11
2015-06-24,0.9,1.12,1.53,0.52,13.26
2015-06-25,1.08,1.18,2.11,0.65,14.01
2015-06-26,1.06,1.21,1.32,0.74,14.02
2015-06-29,1.38,1.4,1.85,0.94,18.85
2015-06-30,1.1,1.11,1.42,0.84,18.23
2015-07-01,1.15,1.45,1.5,0.62,16.09
2015-07-02,1.0,0.94,1.49,0.7,16.79
2015-07-06,1.15,1.0,2.44,0.65,17.01
2015-07-07,1.24,1.21,2.05,0.78,16.09
2015-07-08,1.45,1.81,1.78,0.87,19.66
2015-07-09,1.16,1.24,1.98,0.69,19.97
2015-07-10,1.02,1.11,1.37,0.67,16.83
2015-07-13,0.57,0.47,1.11,0.55,13.9
2015-07-14,0.97,0.95,1.87,0.63,13.37
2015-07-15,0.97,1.05,1.54,0.68,13.23
2015-07-16,0.88,0.91,1.17,0.71,12.11
2015-07-17,0.85,1.1,1.15,0.55,11.95
2015-07-20,0.91,1.2,1.31,0.56,12.25
2015-07-21,0.91,1.09,1.04,0.69,12.22
2015-07-22,0.85,0.8,2.23,0.61,12.12
2015-07-23,1.03,0.96,1.54,0.78,12.64
2015-07-24,1.41,1.61,2.21,0.86,13.74
2015-07-27,1.22,1.19,2.25,0.74,15.6
2015-07-28,0.93,1.19,1.12,0.62,13.44
2015-07-29,0.9,0.98,1.42,0.62,12.5
2015-07-30,0.76,1.06,1.06,0.5,12.13
2015-07-31,1.11,1.51,1.47,0.68,12.12
2015-08-03,0.97,0.96,1.59,0.73,12.56
2015-08-04,0.93,1.1,1.21,0.75,13.0
2015-08-05,0.98,0.98,1.63,0.77,12.51
2015-08-06,1.3,1.16,2.57,0.82,13.77
2015-08-07,1.23,1.3,1.75,0.83,13.39
2015-08-10,0.56,0.37,1.56,0.66,12.23
2015-08-11,1.1,1.07,1.72,0.79,13.71
2015-08-12,1.04,1.01,1.43,0.83,13.61
2015-08-13,0.96,0.93,1.42,0.74,13.49
2015-08-14,1.01,1.03,1.6,0.67,12.83
2015-08-17,0.89,0.71,1.82,0.69,13.02
2015-08-18,0.94,0.87,1.87,0.66,13.79
2015-08-19,1.11,1.06,1.69,0.81,15.25
2015-08-20,1.33,1.36,2.0,0.82,19.14
2015-08-21,1.69,1.65,2.64,1.04,28.03
2015-08-24,1.28,1.34,1.63,0.87,40.74
2015-08-25,1.25,1.37,1.75,0.7,36.02
2015-08-26,1.04,0.96,1.54,0.85,30.32
2015-08-27,1.2,1.42,1.44,0.76,26.1
2015-08-28,1.28,1.54,1.68,0.72,26.05
2015-08-31,1.19,1.41,1.6,0.66,28.43
2015-09-01,1.24,1.34,1.68,0.74,31.4
2015-09-02,1.31,1.87,1.35,0.73,26.09
2015-09-03,1.12,1.29,1.35,0.68,25.61
2015-09-04,1.48,1.85,1.58,0.89,27.8
2015-09-08,0.93,1.01,1.14,0.66,24.9
2015-09-09,1.03,1.2,1.3,0.71,26.23
2015-09-10,1.19,1.31,1.7,0.77,24.37
2015-09-11,1.21,1.33,1.54,0.81,23.2
2015-09-14,1.03,0.93,1.89,0.91,24.25
2015-09-15,1.17,1.2,1.65,0.87,22.54
2015-09-16,1.2,1.39,1.55,0.73,21.35
2015-09-17,0.92,0.88,1.16,0.74,21.14
2015-09-18,1.14,1.24,1.47,0.83,22.28
2015-09-21,1.0,1.21,1.59,0.55,20.14
2015-09-22,1.16,1.05,2.0,0.8,22.44
2015-09-23,1.05,1.15,1.38,0.69,22.13
2015-09-24,1.03,0.95,1.3,0.86,23.47
2015-09-25,1.3,1.39,1.97,0.74,23.62
2015-09-28,1.44,1.33,2.35,0.94,27.63
2015-09-29,1.37,1.46,1.95,0.95,26.83
2015-09-30,0.84,0.67,1.69,0.7,24.5
2015-10-01,0.97,0.93,1.55,0.73,22.55
2015-10-02,1.09,1.2,1.51,0.67,20.94
2015-10-05,1.01,1.18,1.31,0.62,19.54
2015-10-06,0.93,1.09,1.03,0.68,19.4
2015-10-07,1.09,1.15,1.44,0.83,18.4
2015-10-08,0.93,0.89,1.33,0.7,17.42
2015-10-09,0.87,0.99,0.99,0.64,17.08
2015-10-12,0.94,1.06,1.09,0.67,16.17
2015-10-13,0.9,0.74,1.78,0.8,17.67
2015-10-14,0.96,1.03,1.15,0.75,18.03
2015-10-15,1.11,1.24,1.42,0.87,16.05
2015-10-16,0.87,1.07,1.18,0.61,15.05
2015-10-19,0.89,1.0,1.02,0.67,14.98
2015-10-20,0.99,1.12,1.57,0.7,15.75
2015-10-21,0.96,1.08,0.92,0.83,16.7
2015-10-22,0.91,0.99,1.19,0.66,14.45
2015-10-23,0.77,0.71,1.17,0.63,14.46
2015-10-26,0.95,1.22,1.34,0.72,15.29
2015-10-27,0.99,1.26,1.26,0.74,15.43
2015-10-28,0.77,0.88,1.2,0.54,14.33
